,CLIENTNUM,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,Target
3830,769189083,0.42553191489361697,0,2,2,2,4,0,0.627906976744186,4,2,4,0.0,0.25387365911799764,0.5600422608610921,0.47548063779182953,0.6597982750797975,0.5813953488372092,0.44485934681549794,0.4444444444444445,0
3831,713455233,0.4680851063829786,1,3,2,1,3,0,0.5581395348837209,5,2,1,1.0,0.5625744934445769,0.994800016531429,0.38018324447798524,0.6347400860469818,0.4263565891472868,0.3712906653986472,0.041041041041041046,0
3832,719563158,0.4680851063829786,1,2,3,1,1,0,0.5348837209302325,6,3,2,0.44326672203895434,0.7632101708382996,0.6773950015648008,0.47486111878242077,0.6228294067524489,0.5038759689922481,0.3889978563646944,0.45745745745745753,0
3833,753118533,0.25531914893617014,0,2,1,2,4,0,0.41860465116279066,6,3,2,0.03702821663983791,0.3917361938816051,0.5229474277636023,0.5046151443636099,0.674647743079591,0.5038759689922481,0.4237814740512587,0.6346346346346347,0
3834,713265858,0.3829787234042553,1,3,2,1,0,0,0.4418604651162791,4,2,2,1.0,0.533969010727056,0.9950695692787008,0.39237657412227017,0.6806203221516283,0.6356589147286821,0.42568327032472925,0.03903903903903904,0
3835,709713033,0.6170212765957447,1,1,0,2,3,0,0.813953488372093,3,3,3,0.6034610615474794,0.0,0.8042905699895713,0.4272165527295394,0.3976797929589395,0.19379844961240308,0.37489901709794016,0.0,1
3836,711608958,0.5106382978723404,1,1,5,1,1,0,0.5348837209302325,5,1,4,0.16612896656872245,0.41120381406436235,0.5886340542227018,0.47112689737426017,0.6390546904918359,0.49612403100775193,0.5049565846647989,0.5005005005005005,0
3837,708633783,0.36170212765957444,1,3,5,2,3,0,0.39534883720930236,3,2,4,0.7473582924991913,0.0,0.8641882527856178,0.4510152744032836,0.41010040260777547,0.22480620155038758,0.3047814969854387,0.0,1
3838,714532158,0.6170212765957447,1,1,1,2,2,0,0.5348837209302325,3,3,3,0.8222772181198632,0.4632499006754072,0.8900264676371491,0.4969734718613086,0.6226905206350857,0.4496124031007752,0.408248290463863,0.07707707707707709,0
3839,720950283,0.44680851063829785,1,3,3,1,3,0,0.4883720930232558,3,3,3,0.900920460362709,0.0,0.940848152377836,0.40274302339182244,0.4488515094489043,0.4108527131782945,0.4792405587941431,0.0,1
3840,809797158,0.34042553191489355,1,2,5,2,3,0,0.5581395348837209,3,3,4,0.878964409474424,0.6324990067540723,0.9184492359642684,0.44708192654509477,0.6068161277759803,0.43410852713178294,0.5188944795265651,0.08208208208208209,0
3841,713692683,0.31914893617021267,1,2,5,1,2,0,0.0,4,2,2,0.20022058621369254,0.7723480333730631,0.45384200517580237,0.5265961480023972,0.5741371511875144,0.5193798449612402,0.4259994109329726,0.867867867867868,0
3842,710748483,0.6382978723404255,0,1,3,2,4,0,0.6976744186046512,3,2,2,0.30792599747588056,0.7683750496622964,0.5834984177540483,0.41213560277900047,0.6235918162843461,0.4496124031007752,0.43413826900908126,0.6626626626626627,0
3843,720868683,0.5106382978723404,0,4,5,2,1,0,0.2093023255813954,5,2,3,0.6447051034518747,0.5335717123559793,0.798367790777261,0.38018324447798524,0.4109187046987288,0.20930232558139536,0.31563118972427867,0.1711711711711712,0
3844,787532808,0.31914893617021267,1,4,4,1,1,3,0.39534883720930236,6,3,3,0.8400547640777027,0.8883591577274533,0.8908390092032189,0.5436496126951381,0.5806089727910919,0.43410852713178294,0.47358893945663433,0.13613613613613615,0
3845,709453833,0.4680851063829786,0,4,2,2,5,0,0.627906976744186,3,2,2,0.7432954839351051,0.3412793007548669,0.8527868277206466,0.5189945216588729,0.6476385565061351,0.4418604651162791,0.4131651472231338,0.07707707707707709,0
3846,712114458,0.4893617021276596,0,3,5,1,4,0,0.41860465116279066,6,3,3,0.31284125128714635,0.7290425109257052,0.597769802417387,0.39573826255023176,0.6290633355048314,0.41860465116279066,0.3500134623151386,0.6206206206206206,0
3847,811013658,0.31914893617021267,1,2,3,1,0,0,0.5348837209302325,4,3,2,0.7348233653176681,0.34604688120778704,0.8485441739661115,0.4223655992628696,0.5745627263586695,0.4496124031007752,0.39551878639719146,0.08108108108108109,0
3848,789180933,0.23404255319148937,0,3,3,2,4,0,0.3023255813953488,3,1,2,0.3071213806657962,0.8804131903059197,0.5456697126902372,0.48830900807911576,0.6654727049730154,0.4418604651162791,0.3628553074599541,0.7607607607607608,0
3849,717151383,0.3829787234042553,0,1,2,1,4,0,0.5348837209302325,3,3,3,0.25628283990324974,0.6368692888359158,0.5807841967153606,0.35661047834387216,0.6059974377474724,0.5813953488372092,0.3830692588570818,0.6246246246246246,0
3850,712470033,0.3829787234042553,0,3,0,2,4,0,0.39534883720930236,6,3,3,0.4697558580933112,0.8156535558204211,0.686937351148909,0.4555612595804186,0.5512813370612886,0.4418604651162791,0.4814826321274608,0.4524524524524525,0
3851,717840108,0.4680851063829786,1,4,6,1,3,0,0.6511627906976745,2,3,6,0.48931130791707034,0.5391338895510528,0.7244406803417296,0.41070457205970423,0.4037959841425516,0.19379844961240308,0.30522288968157046,0.2822822822822823,1
3852,709131033,0.8297872340425531,0,0,2,3,5,0,0.5348837209302325,3,3,4,0.156388975899576,0.6758045292014303,0.462386651146331,0.42996395437366813,0.6367111680845285,0.4728682170542635,0.3944963319860626,0.8408408408408409,0
3853,721506708,0.5957446808510637,1,1,5,3,3,0,0.7674418604651162,4,1,4,0.5751240287302011,1.0,0.7335342210718806,0.4701887081311585,0.632219261391513,0.4496124031007752,0.46091150822777394,0.40340340340340347,0
3854,716039433,0.4680851063829786,0,2,3,2,4,0,0.5116279069767442,4,6,1,0.07455170946077594,0.5049662296384585,0.4888689968967725,0.5656750170409927,0.5928936237378792,0.41860465116279066,0.4433436376499563,0.7547547547547548,0
3855,710874933,0.31914893617021267,1,1,2,1,3,0,0.41860465116279066,5,3,4,0.7199730651741483,0.8835915772745332,0.8229080349986064,0.40054422794479033,0.4605708013876293,0.23255813953488372,0.5454565852346775,0.21721721721721723,0
3856,794682483,0.36170212765957444,0,3,4,3,4,0,0.2325581395348837,5,3,3,0.44964458535476837,0.4346444179578864,0.7154621750792639,0.43064806610999007,0.5636024540438678,0.41860465116279066,0.37561652783492894,0.2552552552552553,0
3857,709229358,0.42553191489361697,0,5,5,2,4,0,0.5813953488372093,6,1,4,0.26146133425531737,0.6372665872069925,0.5843890175981761,0.5011026992736232,0.6827734601648734,0.5426356589147286,0.43475802416973014,0.6176176176176177,0
3858,772177308,0.44680851063829785,0,2,6,3,4,0,0.5348837209302325,4,2,2,0.0884200362544334,0.0,0.6463960496924696,0.5752218601561756,0.5119666755643033,0.4031007751937984,0.5025513795308792,0.0,0
3859,715016508,0.34042553191489355,0,3,3,1,1,0,0.5348837209302325,1,3,4,0.46884235163315324,0.0,0.7559026136623995,0.4855886024659796,0.49714443049572354,0.20930232558139536,0.31563118972427867,0.0,1
3860,716071233,0.34042553191489355,1,0,3,3,3,3,0.5116279069767442,5,2,3,1.0,0.7683750496622964,0.9928438515407454,0.42927875241736474,0.6705587044826498,0.4883720930232558,0.38587053389495696,0.05605605605605606,0
3861,818308533,0.44680851063829785,1,5,4,1,4,0,0.6511627906976745,4,2,1,0.38003295954498384,0.0,0.7271803247415595,0.4913140149531387,0.5694924112563511,0.3565891472868217,0.4019339355290704,0.0,0
3862,711000933,0.5106382978723404,0,2,2,2,5,0,0.6511627906976745,5,2,4,0.4921204442580649,0.9892729439809297,0.6808235764274715,0.4816320013778685,0.6139154520531642,0.39534883720930236,0.40360518571284815,0.5145145145145146,0
3863,760104333,0.36170212765957444,0,3,2,1,4,3,0.5348837209302325,6,2,2,0.7486639744272185,0.0,0.8647784432323401,0.49161350538933457,0.5766793897518259,0.4108527131782945,0.43506757068396956,0.0,0
3864,718201383,0.4893617021276596,1,1,0,1,2,0,0.6976744186046512,6,3,4,0.9077859291512222,0.6197854588796186,0.9356892596972168,0.40420224202501803,0.4592196788669236,0.2945736434108527,0.43845815917891806,0.07107107107107107,0
3865,779450958,0.36170212765957444,0,4,2,1,4,0,0.2790697674418605,5,3,2,0.2870030744722616,0.7079856972586412,0.5836101229757729,0.4597422835938734,0.6775713577145845,0.6046511627906976,0.46295159442752043,0.6436436436436437,0
3866,717990183,0.5531914893617021,1,4,5,1,3,0,0.5348837209302325,5,2,2,0.6300257656435679,0.9709972189114024,0.7681664428490189,0.4268718842162072,0.6965448071322928,0.5348837209302325,0.4393783242186793,0.3273273273273274,0
3867,721252683,0.2978723404255319,1,5,6,1,3,0,0.4651162790697675,4,2,4,1.0,0.5963448549860946,0.9944810636911463,0.48921244827442695,0.5867492947156538,0.41860465116279066,0.4154397660866083,0.043043043043043044,0
3868,710505483,0.42553191489361697,1,3,5,1,2,0,0.5348837209302325,4,3,3,0.742171259127689,0.0,0.8618527865250925,0.4895132244776183,0.5639581479949385,0.45736434108527124,0.46873148859517233,0.0,0
3869,711587433,0.44680851063829785,0,4,2,1,5,0,0.4651162790697675,6,3,1,0.7322734229998566,0.9562971791815653,0.8271473128060463,0.33357855762408445,0.6538591147160187,0.4728682170542635,0.38236573345364994,0.22522522522522526,0
3870,720964683,0.723404255319149,1,0,3,2,1,0,0.5348837209302325,5,3,2,0.5294115527781376,0.0,0.7768843686978197,0.48830900807911576,0.5954013144883756,0.3875968992248062,0.40923638781188076,0.0,0
3871,711478233,0.25531914893617014,0,1,4,2,4,0,0.3023255813953488,4,1,3,0.2693002833509457,0.9916567342073898,0.38543886379479564,0.40638124564126865,0.6115240660793644,0.37209302325581395,0.5369993817741768,0.9419419419419419,0
3872,717096858,0.5319148936170212,1,2,1,2,1,0,0.627906976744186,4,3,3,0.5870623611132828,0.2856575288041319,0.7842671272215402,0.457495710997814,0.6823981269501278,0.5271317829457364,0.3774043367360577,0.11111111111111112,0
3873,719739108,0.7659574468085105,0,0,2,0,1,0,0.8604651162790699,3,2,4,0.7477321904397787,1.0,0.8344593969167245,0.4701887081311585,0.6344099483609353,0.3565891472868217,0.4658505056258014,0.22222222222222224,0
3874,717432933,0.5531914893617021,0,5,6,2,5,0,0.5348837209302325,3,1,3,0.3389524758822926,0.5510528406833533,0.6490857551533566,0.5144368525318355,0.6690845267961985,0.5116279069767441,0.38517212511630805,0.4384384384384385,0
3875,721501308,0.31914893617021267,1,3,3,2,4,0,0.4651162790697675,6,3,1,0.6109095629346974,0.36471990464839094,0.7906687291998136,0.530772233607041,0.6587892277776,0.4651162790697674,0.39890804103444516,0.13113113113113115,0
3876,714169083,0.4680851063829786,1,4,4,2,0,0,0.5813953488372093,5,2,0,1.0,0.6511720301946762,0.9939615391183483,0.4500351603704096,0.6893215786631206,0.49612403100775193,0.46556142678590934,0.04704704704704705,0
3877,710194683,0.36170212765957444,1,3,2,3,3,0,0.39534883720930236,3,1,4,0.3481104734561491,0.8978943186332936,0.5829382479527485,0.457495710997814,0.481760532776351,0.22480620155038758,0.480362903560272,0.6976976976976977,0
3878,715365183,0.5319148936170212,0,1,0,1,4,0,0.6744186046511628,4,2,2,0.2338305923749715,0.0,0.6843894023344386,0.5107037978606086,0.5830840067665886,0.4263565891472868,0.5434784950012372,0.0,0
3879,715448058,0.34042553191489355,0,1,0,1,4,0,0.5348837209302325,6,4,1,0.3244740485833635,0.7246722288438617,0.6073263534099202,0.476408405772163,0.43568039322825003,0.31007751937984496,0.6097838101324298,0.5985985985985987,0
3880,779008158,0.5957446808510637,0,4,2,2,4,0,0.6976744186046512,3,1,4,0.19027862614647972,0.6575288041319031,0.5164689187157836,0.5447315035417347,0.6894256621238286,0.4728682170542635,0.47016536006501153,0.7557557557557558,0
3881,712822758,0.5531914893617021,0,3,5,1,4,0,0.4651162790697675,6,3,3,0.544496783871967,0.55740961462058,0.7492264997173244,0.5291057546628173,0.5287410710126634,0.37209302325581395,0.45176611483091983,0.24724724724724725,0
3882,717466158,0.4680851063829786,0,2,1,1,4,0,0.627906976744186,3,4,3,0.44065643055665227,0.4958283671036949,0.7056316853528588,0.35743501234249275,0.6856482711824112,0.4031007751937984,0.4125129524247058,0.2992992992992993,0
3883,798687258,0.2978723404255319,1,4,2,1,4,0,0.4883720930232558,3,1,2,0.2577036177742702,0.7199046483909416,0.5552316223647134,0.44278137150253,0.6417593365387901,0.4031007751937984,0.471023587782726,0.7037037037037037,0
3884,717380133,0.8297872340425531,1,0,3,2,1,0,0.5348837209302325,6,4,1,0.35516908738632047,0.7584425903853794,0.6218117901538974,0.3304754338280691,0.6470760606600443,0.48062015503875966,0.4138163141318623,0.5785785785785786,0
3885,709693833,0.44680851063829785,1,4,2,1,2,0,0.4883720930232558,6,3,0,0.6921648079867229,0.6376638855780691,0.8174864368674855,0.4099871836132346,0.5002722963913224,0.26356589147286824,0.33588148280314245,0.17317317317317318,0
3886,804847308,0.8085106382978723,0,0,2,2,1,0,1.0,6,2,1,0.03973455089893285,0.0,0.6345388499889991,0.3897418814769786,0.6342116415280232,0.45736434108527124,0.40360518571284815,0.0,0
3887,716321583,0.5106382978723404,0,3,6,2,1,0,0.5348837209302325,5,3,3,0.7778039310150522,0.46603098927294395,0.8666048687591152,0.5533104801907884,0.5925783003064051,0.34883720930232553,0.43999069848688976,0.0920920920920921,0
3888,712685733,0.6595744680851062,0,3,6,2,5,3,0.5348837209302325,6,3,2,1.0,0.6746126340882003,0.993738779658264,0.4922119395797119,0.5970327617083973,0.4496124031007752,0.408248290463863,0.049049049049049054,0
3889,781306758,0.6808510638297872,1,2,5,2,3,0,0.9069767441860465,1,2,4,0.32962788544034183,1.0,0.5238971784272005,0.42096934552698456,0.41577524431038704,0.3023255813953488,0.4128391786144221,0.8148148148148149,1
3890,743912958,0.276595744680851,0,1,2,2,1,0,0.4418604651162791,3,3,1,0.4080084959219761,0.4382201032975765,0.6967383273837822,0.472063222042287,0.6382761309555924,0.4263565891472868,0.4102221051478888,0.2892892892892893,0
3891,712294083,0.5957446808510637,0,2,3,2,5,0,0.7209302325581396,4,3,4,0.40475484331104106,0.0,0.7349489721283617,0.4664170800391555,0.4883658873506116,0.2713178294573644,0.34885766346632185,0.0,1
3892,716630508,0.6808510638297872,1,3,3,1,0,0,0.8604651162790699,6,2,4,0.7769568725339937,0.9380214541120382,0.8531569871521818,0.4849819956052292,0.6596797926008895,0.5038759689922481,0.4118597248534764,0.1861861861861862,0
3893,711334983,0.31914893617021267,0,3,3,1,5,0,0.4418604651162791,1,2,4,0.944999212270881,0.0,0.9660477557163287,0.38518334008030447,0.4506790686934896,0.2790697674418604,0.41608737328578255,0.0,1
3894,717442758,0.5319148936170212,0,4,3,1,1,0,0.6976744186046512,5,3,2,0.6624896347525322,0.5768772348033373,0.8051136391287669,0.592863058242519,0.6422070712612271,0.5348837209302325,0.4059333766771152,0.1741741741741742,0
3895,709137558,0.5531914893617021,1,0,5,3,3,0,0.5348837209302325,6,4,4,0.5278950675941427,0.8279698053237982,0.7197412539991156,0.48467840747181445,0.6748142328992426,0.45736434108527124,0.44182272875020817,0.38638638638638645,0
3896,714366708,0.6808510638297872,1,2,6,0,2,0,0.5348837209302325,6,1,1,0.016864371940341627,0.4247119586809694,0.49041130198964583,0.497269553789189,0.6186267191704369,0.5813953488372092,0.48924898211965223,0.7177177177177178,0
3897,711925608,0.34042553191489355,1,4,2,0,3,0,0.5116279069767442,3,2,2,0.8656603640579004,0.6448152562574493,0.9105252497551415,0.44773988411454496,0.6253154148392328,0.5503875968992248,0.46411333174830893,0.0890890890890891,0
3898,721202058,0.7659574468085105,0,0,3,3,1,0,0.8372093023255814,4,1,1,0.4596901660775288,0.3118792212951927,0.7301452105164629,0.49667721343148663,0.6434180245484455,0.39534883720930236,0.41802417524966307,0.1781781781781782,0
3899,716931183,0.4042553191489361,1,5,5,2,3,0,0.5813953488372093,3,4,4,0.6334395378629587,0.3130711164084227,0.8030106722475517,0.5926147386260792,0.6519062713015744,0.4496124031007752,0.43413826900908126,0.1041041041041041,0
3900,800164083,0.5744680851063829,1,1,5,3,0,0,0.7906976744186046,4,2,2,0.8948548537909868,0.499404052443385,0.9298929148441983,0.4616592159537242,0.6206673954844204,0.5116279069767441,0.40758822812355655,0.060060060060060066,0
3901,719682183,0.5744680851063829,0,2,6,2,1,0,0.6976744186046512,3,4,4,0.5720330395852624,1.0,0.7316319011615465,0.4581387130171691,0.439220179506119,0.2558139534883721,0.5312019879156475,0.40740740740740744,0
3902,710984133,0.5106382978723404,1,3,5,2,0,0,0.5348837209302325,5,3,4,0.9575764595828336,0.22129519268970996,0.9710635327684152,0.47548063779182953,0.6728642714355253,0.6046511627906976,0.4215518679627403,0.020020020020020023,0
3903,780307233,0.3829787234042553,0,2,4,1,4,0,0.39534883720930236,5,2,3,0.13396718934834695,0.5844259038537942,0.4982940206217857,0.6611735224940714,0.5988068503606705,0.37209302325581395,0.5188944795265651,0.7657657657657658,0
3904,716434533,0.2978723404255319,1,3,3,1,3,0,0.5348837209302325,2,3,4,0.9666596654712265,0.0,0.979064624095553,0.4254904181847457,0.45470946349845365,0.3565891472868217,0.43320697383069906,0.0,1
3905,828215508,0.6170212765957447,0,2,2,3,4,0,0.8604651162790699,4,4,3,0.0,0.0,0.6251504492616313,0.43371321558216464,0.4061364123193605,0.17829457364341086,0.29353104415479864,0.0,1
3906,716138958,0.5106382978723404,0,1,5,1,4,0,0.4651162790697675,6,4,4,0.33810573248933373,0.46881207787048074,0.6611060063369903,0.5425655645323508,0.6150662504650741,0.4496124031007752,0.43413826900908126,0.3733733733733734,0
3907,709276908,0.25531914893617014,0,2,3,2,1,0,0.2790697674418605,6,2,3,0.0,0.0,0.6251504492616313,0.4801015494582053,0.6323526163752815,0.5038759689922481,0.4005919153032851,0.0,0
3908,815767983,0.4042553191489361,1,0,2,1,2,0,0.627906976744186,4,3,3,0.0,0.0,0.6251504492616313,0.40420224202501803,0.6845877568208101,0.43410852713178294,0.44546418645147867,0.0,0
3909,712812408,0.2978723404255319,0,3,6,1,4,0,0.34883720930232565,2,3,3,0.030941274862581025,0.0,0.6324393790515176,0.40017658745617773,0.427839908641257,0.24031007751937986,0.35345818300016657,0.0,1
3910,712403358,0.6170212765957447,0,2,0,2,1,0,0.5116279069767442,4,4,4,0.0,0.2765196662693683,0.5519318046040016,0.5112798880582747,0.6525794221628978,0.5116279069767441,0.4922665261774666,0.4844844844844845,0
3911,717826308,0.4893617021276596,0,5,5,1,4,0,0.5348837209302325,6,2,4,0.21638722324382442,0.7143424711958681,0.5158609624101381,0.49933721157992356,0.6370380691578141,0.43410852713178294,0.43165035013438396,0.7717717717717718,0
3912,753443583,0.36170212765957444,0,1,3,2,1,0,0.5348837209302325,5,2,1,0.655799761072684,0.0,0.8249734073026325,0.4417829905895117,0.6324858953450114,0.4883720930232558,0.38587053389495696,0.0,0
3913,721428333,0.44680851063829785,0,3,6,3,4,0,0.4883720930232558,4,2,1,0.654113890809338,0.21493841875248312,0.8161199586954351,0.5310494716690938,0.6054749767979635,0.5193798449612402,0.40327148976021043,0.06706706706706708,0
3914,719910333,0.36170212765957444,0,3,6,3,4,0,0.5348837209302325,4,4,2,0.5543292968768085,0.4727850615812475,0.7593436745869965,0.5249164111933107,0.6044265881796269,0.5426356589147286,0.4237814740512587,0.20320320320320323,0
3915,713585958,0.4680851063829786,0,4,0,1,4,0,0.5348837209302325,2,3,2,0.5620951567535837,0.0,0.7887287455445453,0.3457126278824962,0.34496940020194966,0.248062015503876,0.36691380519349837,0.0,1
3916,712866933,0.5319148936170212,1,2,2,1,2,0,0.4418604651162791,6,3,4,0.7350220507319776,0.0,0.8586575924958487,0.5321569795908805,0.6121786669346188,0.4883720930232558,0.44576629851499644,0.0,0
3917,719219883,0.44680851063829785,1,2,5,1,2,0,0.5348837209302325,4,1,2,0.6933450144282318,0.30552244735796585,0.8303027860766309,0.44741102627795154,0.6085925988272036,0.4418604651162791,0.4396846179639424,0.0830830830830831,0
3918,779170008,0.5319148936170212,0,2,3,2,1,0,0.4418604651162791,4,1,2,0.525203954203727,0.0,0.775387086882517,0.47393032183628364,0.6695958923226044,0.5271317829457364,0.36691380519349837,0.0,0
3919,779727558,0.4893617021276596,0,4,0,2,4,0,0.4651162790697675,4,2,3,0.17151181697861517,0.49662296384584825,0.5664104625433501,0.4536185587909733,0.6426539458861935,0.4728682170542635,0.38236573345364994,0.5965965965965966,0
3920,714373308,0.5744680851063829,0,1,2,2,4,0,0.7674418604651162,6,4,4,0.2045238127231137,0.0,0.6763967492354437,0.40782744681570204,0.6073356431975228,0.43410852713178294,0.41834610381123927,0.0,0
3921,715000383,0.6170212765957447,1,3,5,2,3,0,0.7674418604651162,4,2,3,0.7943592207393309,0.33849821215733017,0.8782548777720591,0.48071431492706995,0.6361215893734249,0.5116279069767441,0.4670050315739086,0.06306306306306307,0
3922,710493558,0.42553191489361697,0,1,4,1,1,0,0.5813953488372093,3,2,2,0.1050224022395625,0.0,0.6505327923220475,0.34952341495780803,0.4365699137249952,0.20930232558139536,0.2939893286558026,0.0,1
3923,778839108,0.5106382978723404,0,3,3,1,4,0,0.41860465116279066,3,1,4,0.5772796742898034,0.0,0.7943647560491017,0.3893640414642818,0.6112325493264379,0.49612403100775193,0.4164107991980339,0.0,0
3924,715548183,0.8297872340425531,1,1,2,2,5,0,1.0,4,3,3,0.9223480276605418,0.6634882796980532,0.9438856076469917,0.4651530747882752,0.566609317273226,0.5348837209302325,0.47472464597826836,0.07107107107107107,0
3925,712545183,0.5319148936170212,0,4,5,2,4,0,0.5581395348837209,4,4,2,0.09541191615350542,0.590782677791021,0.44611250783968653,0.4661014000841831,0.5839033746245619,0.43410852713178294,0.5188944795265651,0.8428428428428429,0
3926,779032308,0.42553191489361697,1,3,3,1,3,0,0.32558139534883723,4,2,3,0.5002364674119857,0.9201430274135876,0.6941372068548726,0.4831576054563694,0.5794451642679395,0.43410852713178294,0.5033543915682462,0.46746746746746753,0
3927,721500108,0.34042553191489355,1,1,2,3,2,0,0.4418604651162791,5,3,2,0.401170992955052,0.0,0.7338123423326388,0.5313265650725926,0.6583128498548634,0.34883720930232553,0.47358893945663433,0.0,0
3928,713389233,0.4893617021276596,0,3,3,2,5,3,0.5348837209302325,3,2,2,0.9829828703326768,0.0,0.9891729021234963,0.4313310928137537,0.5907570617846423,0.37209302325581395,0.45176611483091983,0.0,0
3929,718811058,0.2978723404255319,1,3,6,1,3,0,0.5348837209302325,6,2,2,0.5036008970885302,0.7497020262216925,0.7131716719338874,0.4871018146177909,0.6576562197890095,0.43410852713178294,0.39210023665419497,0.3763763763763764,0
3930,717084708,0.4042553191489361,0,4,3,1,4,0,0.4883720930232558,6,4,1,0.24270531789724714,0.6130313865713151,0.5780038888284728,0.45491461445733405,0.6194732839667045,0.4496124031007752,0.34692277520330916,0.6216216216216217,0
3931,778247358,0.8297872340425531,1,1,2,2,4,0,1.0,5,3,2,0.6364150057665174,0.0,0.8171772124631153,0.4855886024659796,0.6249029038440268,0.4418604651162791,0.46729321736596013,0.0,0
3932,710702733,0.42553191489361697,1,4,2,2,3,0,0.5116279069767442,6,3,3,0.7416669661844946,0.0,0.8616265047626269,0.5092607212324232,0.6296035282908461,0.45736434108527124,0.4288341887527019,0.0,0
3933,815240358,0.44680851063829785,0,3,5,1,5,0,0.6744186046511628,4,1,4,0.935159964421473,0.5963448549860946,0.9526828649608954,0.5593953588480476,0.585858501604533,0.4031007751937984,0.45562362950236096,0.060060060060060066,0
3934,715165758,0.3829787234042553,1,3,4,1,0,0,0.5116279069767442,3,4,1,0.9539742309179307,0.23321414382201033,0.9687182877778373,0.49161350538933457,0.5419296500638522,0.3565891472868217,0.5778164382354484,0.021021021021021023,0
3935,827964858,0.6808510638297872,0,1,5,0,5,0,0.9534883720930233,3,5,3,0.350675759955676,0.3412793007548669,0.6832600523774016,0.4667325464803888,0.4608401676810763,0.2790697674418604,0.3434125050530593,0.2632632632632633,1
3936,773667708,0.5106382978723404,1,1,2,0,2,0,0.7209302325581396,3,4,3,0.6124233010502831,0.40047675804529204,0.7896055799388347,0.43371321558216464,0.46418340246238055,0.22480620155038758,0.38830507245535845,0.14314314314314314,1
3937,717400533,0.5957446808510637,0,0,3,1,4,0,0.744186046511628,5,2,2,0.2770955986685202,0.3134684147794994,0.6573335076501994,0.5530444015602586,0.682987658871971,0.6356589147286821,0.4550322942376051,0.2922922922922923,0
3938,713586858,0.2978723404255319,1,3,5,0,3,0,0.2790697674418605,4,3,4,0.7561714694536139,0.4668255860150973,0.8555476766479091,0.47887366624706396,0.6451280732321871,0.4883720930232558,0.4713093164033515,0.10010010010010012,0
3939,711393483,0.4893617021276596,0,4,6,0,4,0,0.5348837209302325,4,3,1,0.23400033908344753,0.0,0.6844362242399669,0.6169521599107073,0.6545872005031006,0.5116279069767441,0.454440189505035,0.0,0
3940,812979408,0.276595744680851,0,0,6,1,1,3,0.4883720930232558,3,0,3,0.8210085849970312,0.0,0.8990219044771701,0.4733087736057835,0.49911838636200034,0.24031007751937986,0.3941549244517625,0.0,1
3941,711877458,0.5319148936170212,0,3,0,1,4,0,0.5348837209302325,6,2,2,0.13670963639470202,0.0,0.6585656830780587,0.4555612595804186,0.6377556427752022,0.48062015503875966,0.4511697236602402,0.0,0
3942,714351558,0.8085106382978723,0,0,5,2,4,0,0.5348837209302325,3,2,1,0.11144900440482353,0.0,0.6521472306023623,0.41177831133535153,0.629670964853716,0.4263565891472868,0.3841221309999769,0.0,0
3943,828343083,0.36170212765957444,0,4,3,3,4,0,0.6046511627906976,3,3,3,0.28900404166139104,0.7123559793404847,0.5839445850766938,0.48619445248634396,0.6082235982196744,0.4496124031007752,0.4212323894265403,0.6446446446446448,0
3944,790002783,0.25531914893617014,0,2,2,2,5,0,0.39534883720930236,4,1,4,0.8816321141139358,0.24235200635677392,0.9264689284142162,0.41391743384048413,0.6382111334483458,0.4263565891472868,0.3968779614902291,0.031031031031031032,0
3945,708615183,0.3829787234042553,1,2,6,1,2,0,0.4883720930232558,4,4,4,0.4095267261014701,0.45530393325387364,0.6955940728737221,0.44773988411454496,0.6674289968918696,0.6201550387596899,0.4138163141318623,0.2992992992992993,0
3946,718509858,0.42553191489361697,1,3,2,1,3,0,0.5581395348837209,3,1,4,0.48789542708971645,0.0,0.762373224741645,0.4819375085455245,0.6550108604958611,0.45736434108527124,0.4288341887527019,0.0,0
3947,718540308,0.3829787234042553,1,2,3,2,3,0,0.5348837209302325,5,3,0,0.9088461666853682,0.29002781088597535,0.9411569150718739,0.5063622302976445,0.649874994620653,0.4031007751937984,0.4125129524247058,0.03303303303303304,0
3948,778180158,0.3829787234042553,1,4,1,0,3,0,0.4883720930232558,5,1,4,0.6166954934933351,0.7497020262216925,0.773450182048758,0.3659804820976392,0.6074838671207159,0.45736434108527124,0.41608737328578255,0.2642642642642643,0
3949,778242708,0.7872340425531915,1,1,6,2,2,3,0.9302325581395349,5,4,4,0.9391194612825817,0.576082638061184,0.9553962216642051,0.48437462906060424,0.6535550676236737,0.5503875968992248,0.4304009977307251,0.05705705705705706,0
3950,806947308,0.2978723404255319,1,4,4,1,2,0,0.5116279069767442,3,4,3,0.8882462925438617,0.6170043702820819,0.9241377998412523,0.3088337335015137,0.3976797929589395,0.26356589147286824,0.3177566762967842,0.07707707707707709,1
3951,714899283,0.42553191489361697,0,2,6,1,4,0,0.5348837209302325,5,2,3,0.5194210063677538,0.7922129519268971,0.7180973816522487,0.4619779313634188,0.6311496752080377,0.4883720930232558,0.39755580649564914,0.37937937937937943,0
